filepath,source_class,target_class,split,variant
data/raw/garbage_v2/standardized_256/cardboard/cardboard_743.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_744.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_745.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_746.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_747.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_75.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_752.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_753.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_756.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_758.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_76.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_760.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_761.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_763.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_765.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_766.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_767.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_769.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_770.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_771.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_773.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_774.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_776.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_777.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_778.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_78.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_780.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_781.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_783.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_784.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_785.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_788.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_789.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_79.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_791.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_792.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_793.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_795.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_796.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_798.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_799.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_8.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_800.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_801.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_803.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_806.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_808.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_809.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_810.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_811.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_813.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_815.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_817.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_818.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_82.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_820.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_822.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_823.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_824.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_825.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_826.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_827.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_830.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_831.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_832.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_836.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_837.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_838.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_839.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_84.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_841.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_842.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_844.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_845.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_847.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_849.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_85.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_850.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_852.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_854.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_855.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_856.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_857.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_858.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_859.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_860.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_861.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_862.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_863.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_864.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_865.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_866.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_867.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_869.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_87.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_870.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_872.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_873.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_874.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_876.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_877.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_879.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_88.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_880.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_881.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_882.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_883.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_885.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_887.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_888.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_889.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_890.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_892.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_893.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_894.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_895.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_897.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_898.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_899.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_90.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_900.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_902.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_904.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_905.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_907.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_908.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_909.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_91.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_910.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_912.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_914.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_915.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_919.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_92.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_920.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_921.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_923.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_924.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_925.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_926.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_927.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_93.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_930.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_931.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_932.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_934.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_935.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_936.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_937.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_938.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_942.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_943.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_945.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_946.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_947.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_949.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_95.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_950.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_951.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_953.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_954.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_956.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_957.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_958.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_959.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_960.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_962.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_963.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_965.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_966.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_968.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_969.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_97.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_970.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_973.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_975.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_978.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_98.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_980.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_982.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_984.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_985.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_986.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_987.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_988.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_989.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_99.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_990.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_991.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_992.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_994.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_995.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_997.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_998.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/cardboard/cardboard_999.jpg,cardboard,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_100.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1000.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1001.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1002.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1005.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1007.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1008.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1009.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1011.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1012.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1014.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1015.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1016.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1018.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1019.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1020.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1021.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1022.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1023.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1025.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1026.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1029.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_103.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1030.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1031.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1034.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1035.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1036.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1037.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1039.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_104.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1040.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1042.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1043.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1045.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1047.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1049.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_105.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1050.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1051.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1052.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1054.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1055.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1056.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1057.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1058.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1059.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_106.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1061.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1065.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1067.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1069.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_107.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1071.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1072.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1075.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1076.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1079.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_108.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1080.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1081.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1083.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1084.jpg,paper,paper_cardboard,train,standardized_256
data/raw/garbage_v2/standardized_256/paper/paper_1085.jpg,paper,paper_cardboard,train,standardized_256
